Date,LocationName,LocationID,Parameter,Units,Value,CollectionMethod,SampleState,SampleDescriptor,LocationPurpose,SamplingAgency
2015-02-22T12:08:00.0-08:00,Above Swan,10,Dissolved Oxygen,percent,92,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-12-27T15:30:00.0-08:00,Above Swan,10,Dissolved Oxygen,percent,92,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-02-22T12:30:00.0-08:00,Above Swan,10,Dissolved Oxygen,percent,92,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-11-14T12:15:00.0-08:00,Above Swan,10,Dissolved Oxygen,percent,92,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-05-16T11:00:00.0-08:00,Columbine Culvert,15,Dissolved Oxygen,percent,92,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-05-31T11:02:00.0-08:00,Swan Lake,9,Dissolved Oxygen,percent,92,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-12-12T14:30:00.0-08:00,Above Swan,10,Dissolved Oxygen,percent,93,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-02-06T12:42:00.0-08:00,Above Swan,10,Dissolved Oxygen,percent,94,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-01-09T12:30:00.0-08:00,Art's Riffle,1,Dissolved Oxygen,percent,94,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-12-27T11:30:00.0-08:00,Mike's Bridge,2,Dissolved Oxygen,percent,94,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-12-05T14:00:00.0-08:00,Above Swan,10,Dissolved Oxygen,percent,95,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-12-11T11:55:00.0-08:00,Art's Riffle,1,Dissolved Oxygen,percent,95,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-08-22T11:10:00.0-08:00,Swan Lake,9,Dissolved Oxygen,percent,95,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-05-02T11:30:00.0-08:00,Swan Lake,9,Dissolved Oxygen,percent,96,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-01-23T13:44:00.0-08:00,Above Swan,10,Dissolved Oxygen,percent,98,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-11-28T16:20:00.0-08:00,Above Swan,10,Dissolved Oxygen,percent,98,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-04-18T00:00:00.0-08:00,Carey and Mackenzie,5,Dissolved Oxygen,percent,98,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-04-10T11:25:00.0-08:00,Above Swan,10,Dissolved Oxygen,percent,99,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-01-16T10:00:00.0-08:00,Art's Riffle,1,Dissolved Oxygen,percent,99,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-10-03T00:00:00.0-08:00,Above Swan,10,Dissolved Oxygen,percent,100,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-04-18T00:00:00.0-08:00,Above Swan,10,Dissolved Oxygen,percent,100,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-12-27T11:15:00.0-08:00,Art's Riffle,1,Dissolved Oxygen,percent,104,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-08-02T08:57:00.0-08:00,Swan Lake,9,Dissolved Oxygen,percent,107,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-12-11T15:00:00.0-08:00,Above Swan,10,Dissolved Oxygen,percent,109,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-01-23T12:18:00.0-08:00,Mike's Bridge,2,Dissolved Oxygen,percent,112,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-12-27T14:45:00.0-08:00,Above Swan,10,Dissolved Oxygen,percent,114,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-10-10T12:00:00.0-08:00,Above Swan,10,Dissolved Oxygen,percent,117,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-01-23T12:06:00.0-08:00,Art's Riffle,1,Dissolved Oxygen,percent,118,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-04-18T00:00:00.0-08:00,Allotments,8,Dissolved Oxygen,percent,122,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-04-18T00:00:00.0-08:00,Swan Lake,9,Dissolved Oxygen,percent,136,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-08-01T12:18:00.0-08:00,Swan Lake,9,Dissolved Oxygen,percent,138,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-05-30T14:00:00.0-08:00,Swan Lake,9,Dissolved Oxygen,percent,141,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-06-13T13:35:00.0-08:00,Swan Lake,9,Dissolved Oxygen,percent,144,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-08-08T13:35:00.0-08:00,Swan Lake,9,Dissolved Oxygen,percent,144,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-06-27T11:15:00.0-08:00,Swan Lake,9,Dissolved Oxygen,percent,154,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-06-13T11:37:00.0-08:00,Swan Lake,9,Dissolved Oxygen,percent,158,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-08-08T00:00:00.0-08:00,Swan Lake,9,Dissolved Oxygen,percent,172,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-06-20T00:00:00.0-08:00,Swan Lake,9,Dissolved Oxygen,percent,175,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-08-30T11:15:00.0-08:00,Swan Lake,9,Dissolved Oxygen,percent,181,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-07-25T12:20:00.0-08:00,Swan Lake,9,Dissolved Oxygen,percent,184,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-06-06T00:00:00.0-08:00,Swan Lake,9,Dissolved Oxygen,percent,202,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-07-10T11:25:00.0-08:00,Swan Lake,9,Dissolved Oxygen,percent,216,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-12-15T10:28:00.0-08:00,Columbine Riffle,3,pH,,4.48,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-12-27T11:15:00.0-08:00,Art's Riffle,1,pH,,6,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-12-11T13:40:00.0-08:00,Carey and Mackenzie,5,pH,,6,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-06-27T10:55:00.0-08:00,Allotments,8,pH,,6.5,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-07-10T11:05:00.0-08:00,Allotments,8,pH,,6.5,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-07-25T11:55:00.0-08:00,Allotments,8,pH,,6.5,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-08-08T13:00:00.0-08:00,Allotments,8,pH,,6.5,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-09-05T11:00:00.0-08:00,Allotments,8,pH,,6.5,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-10-03T12:05:00.0-08:00,Allotments,8,pH,,6.5,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-09-05T10:40:00.0-08:00,Carey and Mackenzie,5,pH,,6.5,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-10-03T11:50:00.0-08:00,Carey and Mackenzie,5,pH,,6.5,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-10-03T11:35:00.0-08:00,Columbine Culvert Upstream,16,pH,,6.5,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-12-11T12:55:00.0-08:00,Columbine Riffle,3,pH,,6.5,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-08-22T10:50:00.0-08:00,Allotments,8,pH,,6.8,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-10-31T13:05:00.0-08:00,Allotments,8,pH,,6.8,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-11-14T13:55:00.0-08:00,Allotments,8,pH,,6.8,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-11-28T15:20:00.0-08:00,Allotments,8,pH,,6.8,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-11-14T09:25:00.0-08:00,Art's Riffle,1,pH,,6.8,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-10-31T12:30:00.0-08:00,Carey and Mackenzie,5,pH,,6.8,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-11-14T10:55:00.0-08:00,Carey and Mackenzie,5,pH,,6.8,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-09-05T10:25:00.0-08:00,Columbine Culvert Downstream,4,pH,,6.8,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-09-20T11:40:00.0-08:00,Columbine Culvert Downstream,4,pH,,6.8,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-12-27T12:10:00.0-08:00,Columbine Culvert Downstream,4,pH,,6.8,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-09-20T11:50:00.0-08:00,Columbine Culvert Upstream,16,pH,,6.8,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-12-27T11:55:00.0-08:00,Columbine Riffle,3,pH,,6.8,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-12-11T12:10:00.0-08:00,Mike's Bridge,2,pH,,6.8,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-12-27T11:30:00.0-08:00,Mike's Bridge,2,pH,,6.8,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-12-11T14:10:00.0-08:00,Swan Creek upstream of Christmas Hill Spring,7,pH,,6.8,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-12-27T13:25:00.0-08:00,Swan Creek upstream of Christmas Hill Spring,7,pH,,6.8,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-02-07T14:00:00.0-08:00,Colquitz North Mann,13,pH,,6.83,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-09-30T15:15:00.0-08:00,Allotments,8,pH,,6.89,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-02-07T11:10:00.0-08:00,Allotments,8,pH,,6.91,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-02-14T10:00:00.0-08:00,Swan Lake,9,pH,,6.91,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-02-14T10:15:00.0-08:00,Allotments,8,pH,,6.94,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-02-07T10:50:00.0-08:00,Swan Lake,9,pH,,6.94,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-02-07T10:30:00.0-08:00,Above Swan,10,pH,,6.96,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-02-06T00:00:00.0-08:00,Columbine Culvert Upstream,16,pH,,6.96,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-02-07T11:50:00.0-08:00,Columbine Riffle,3,pH,,6.96,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-02-22T11:10:00.0-08:00,Columbine Riffle,3,pH,,6.96,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-09-11T12:10:00.0-08:00,Above Swan,10,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-09-25T12:38:00.0-08:00,Above Swan,10,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-10-03T00:00:00.0-08:00,Above Swan,10,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-10-10T12:00:00.0-08:00,Above Swan,10,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-11-06T10:45:00.0-08:00,Above Swan,10,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-05-30T14:30:00.0-08:00,Above Swan,10,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-07-10T12:00:00.0-08:00,Above Swan,10,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-07-25T12:40:00.0-08:00,Above Swan,10,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-08-08T14:10:00.0-08:00,Above Swan,10,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-08-22T11:25:00.0-08:00,Above Swan,10,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-09-05T11:55:00.0-08:00,Above Swan,10,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-09-20T13:35:00.0-08:00,Above Swan,10,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-10-03T12:50:00.0-08:00,Above Swan,10,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-10-31T13:55:00.0-08:00,Above Swan,10,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-11-14T12:15:00.0-08:00,Above Swan,10,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-11-28T16:20:00.0-08:00,Above Swan,10,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-12-11T15:00:00.0-08:00,Above Swan,10,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-12-27T14:45:00.0-08:00,Above Swan,10,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-05-30T13:45:00.0-08:00,Allotments,8,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-06-13T13:15:00.0-08:00,Allotments,8,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-09-20T12:40:00.0-08:00,Allotments,8,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-12-11T14:20:00.0-08:00,Allotments,8,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-12-27T12:55:00.0-08:00,Allotments,8,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-09-25T10:10:00.0-08:00,Art's Riffle,1,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-10-03T00:00:00.0-08:00,Art's Riffle,1,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-11-06T09:10:00.0-08:00,Art's Riffle,1,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-11-20T11:00:00.0-08:00,Art's Riffle,1,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-05-16T10:00:00.0-08:00,Art's Riffle,1,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-05-30T11:45:00.0-08:00,Art's Riffle,1,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-06-13T11:30:00.0-08:00,Art's Riffle,1,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-06-27T09:35:00.0-08:00,Art's Riffle,1,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-07-10T09:40:00.0-08:00,Art's Riffle,1,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-07-25T09:40:00.0-08:00,Art's Riffle,1,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-08-08T11:05:00.0-08:00,Art's Riffle,1,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-09-20T10:45:00.0-08:00,Art's Riffle,1,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-10-03T10:40:00.0-08:00,Art's Riffle,1,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-10-31T10:50:00.0-08:00,Art's Riffle,1,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-11-28T11:35:00.0-08:00,Art's Riffle,1,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-12-11T11:55:00.0-08:00,Art's Riffle,1,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2015-02-14T10:35:00.0-08:00,Carey and Mackenzie,5,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-09-11T11:30:00.0-08:00,Carey and Mackenzie,5,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-09-25T11:30:00.0-08:00,Carey and Mackenzie,5,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-10-03T00:00:00.0-08:00,Carey and Mackenzie,5,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-10-10T11:17:00.0-08:00,Carey and Mackenzie,5,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-05-16T11:30:00.0-08:00,Carey and Mackenzie,5,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-05-30T13:30:00.0-08:00,Carey and Mackenzie,5,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-06-13T13:00:00.0-08:00,Carey and Mackenzie,5,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-06-27T10:40:00.0-08:00,Carey and Mackenzie,5,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-07-10T09:50:00.0-08:00,Carey and Mackenzie,5,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-07-25T11:30:00.0-08:00,Carey and Mackenzie,5,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-08-08T12:40:00.0-08:00,Carey and Mackenzie,5,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-08-22T10:35:00.0-08:00,Carey and Mackenzie,5,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-09-20T12:20:00.0-08:00,Carey and Mackenzie,5,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-11-28T15:10:00.0-08:00,Carey and Mackenzie,5,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-11-14T11:20:00.0-08:00,Christmas Hill Spring,6,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-11-28T15:40:00.0-08:00,Christmas Hill Spring,6,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-12-11T13:55:00.0-08:00,Christmas Hill Spring,6,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-05-16T11:00:00.0-08:00,Columbine Culvert,15,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-05-30T12:45:00.0-08:00,Columbine Culvert,15,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-06-13T12:20:00.0-08:00,Columbine Culvert,15,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-06-27T10:20:00.0-08:00,Columbine Culvert,15,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-07-10T10:25:00.0-08:00,Columbine Culvert,15,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-08-08T12:05:00.0-08:00,Columbine Culvert,15,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-09-05T10:15:00.0-08:00,Columbine Culvert,15,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2017-10-03T11:15:00.0-08:00,Columbine Culvert,15,pH,,7,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
